,Prediction,Actual
0,0.3145723044872284,0.3239063806074115
1,0.32390767335891724,0.3303148509334076
2,0.3303244113922119,0.33212594037336307
3,0.3339110314846039,0.33254388409027585
4,0.33989420533180237,0.3410420730008359
5,0.3459967374801636,0.3482864307606576
6,0.3597703278064728,0.35009752020061297
7,0.36963164806365967,0.3489830036221789
8,0.3771173357963562,0.353301755363611
9,0.3760261535644531,0.35692393424352187
10,0.3800112307071686,0.3620785734187796
11,0.3869337737560272,0.36249651713569236
12,0.4090438187122345,0.3748955140707718
13,0.44039642810821533,0.3753134577876846
14,0.4474477469921112,0.3708553914739482
15,0.42507442831993103,0.3651434940094734
16,0.40622591972351074,0.36040679855112845
17,0.3928539752960205,0.3567846196712176
18,0.38463127613067627,0.3592922819726943
19,0.3768447935581207,0.3475898578991362
20,0.34826624393463135,0.3499582056283087
21,0.3502567410469055,0.3512120367790471
22,0.3516785204410553,0.35525215937587074
23,0.35560932755470276,0.3627751462803009
24,0.364882230758667,0.36904430203399274
25,0.3729070723056793,0.38339370298133185
26,0.4024183452129364,0.3870158818612427
27,0.3993648886680603,0.38590136528280855
28,0.3973105847835541,0.37754249094455283
29,0.3846600651741028,0.3811646698244636
30,0.3959227204322815,0.3815826135413764
31,0.40346553921699524,0.3485650599052661
32,0.34902092814445496,0.3365840066870995
33,0.33658403158187866,0.3349122318194483
34,0.33491262793540955,0.3365840066870995
35,0.33658409118652344,0.33992755642240174
36,0.33992767333984375,0.33435497353023125
37,0.334354966878891,0.3258567846196712
38,0.3258567750453949,0.3266926720534968
39,0.326692670583725,0.3290610197826693
40,0.32906103134155273,0.3329618278071886
41,0.3329618275165558,0.3297575926441906
42,0.32975760102272034,0.34118138757314015
43,0.3411813974380493,0.3466146558930064
44,0.34661465883255005,0.3436890498746169
45,0.34368905425071716,0.3383950961270549
46,0.3383951783180237,0.33170799665645023
47,0.33172687888145447,0.32641404290888826
48,0.3264153003692627,0.331568682084146
49,0.3315697908401489,0.33700195040401226
50,0.337007611989975,0.3379771524101421
51,0.3394448757171631,0.34006687099470606
52,0.35397467017173767,0.3396489272777932
53,0.35168856382369995,0.3434104207300083
54,0.3564099967479706,0.34842574533296183
55,0.3618870675563812,0.35009752020061297
56,0.3722684383392334,0.3520479242128727
57,0.3621596693992615,0.3601281694065199
58,0.37219563126564026,0.3545555865143494
59,0.365145742893219,0.3549735302312622
60,0.37267446517944336,0.35594873223739204
61,0.38284218311309814,0.3567846196712176
62,0.3913804292678833,0.35692393424352187
63,0.3847363293170929,0.3503761493452215
64,0.36429888010025024,0.3513513513513513
65,0.3636076748371124,0.35385901365282807
66,0.3659517765045166,0.36695458344942883
67,0.3946997821331024,0.36458623572025634
68,0.3885285258293152,0.3629144608526052
69,0.3784199357032776,0.36611869601560326
70,0.3810872435569763,0.36528280858177764
71,0.37738552689552307,0.36375034828643077
72,0.3656452000141144,0.36333240456951793
73,0.3702443838119507,0.3631930899972137
74,0.36904942989349365,0.35706324881582613
75,0.35783374309539795,0.35218723878517694
76,0.3522181510925293,0.3431317915853998
77,0.34313198924064636,0.3396489272777932
78,0.3396495282649994,0.34118138757314015
79,0.34118151664733887,0.3312900529395375
80,0.331290066242218,0.33059348007801614
81,0.330593466758728,0.3311507383672332
82,0.33115074038505554,0.3307327946503204
83,0.3307327926158905,0.331568682084146
84,0.3315686881542206,0.3213987183059348
85,0.32139870524406433,0.32014488715519646
86,0.3201448917388916,0.3255781554750627
87,0.32557815313339233,0.3275285594873224
88,0.32752856612205505,0.3278071886319309
89,0.3278071880340576,0.3335190860964057
90,0.3335190713405609,0.34912231819448314
91,0.3494437038898468,0.35385901365282807
92,0.3677613437175751,0.36152131512956254
93,0.3807523548603058,0.3595709111173028
94,0.39184635877609253,0.3627751462803009
95,0.39807984232902527,0.36221788799108384
96,0.3966340124607086,0.3853441069935915
97,0.4429396986961365,0.37949289495681243
98,0.43531253933906555,0.38826971301198104
99,0.4654935598373413,0.38966285873502365
