,Prediction,Actual
0,0.6346020102500916,0.6164341560631611
1,0.6164751052856445,0.6198068373447799
2,0.6198516488075256,0.6204200521232561
3,0.6204348206520081,0.6182738003985896
4,0.6182828545570374,0.6135213858653994
5,0.6135286092758179,0.6184271040932087
6,0.6184439063072205,0.6239460370994941
7,0.6240522265434265,0.6303847922734938
8,0.6305714845657349,0.6260922888241607
9,0.6262027025222778,0.6172006745362563
10,0.6173810362815857,0.6283918442434463
11,0.6295004487037659,0.6222596964586846
12,0.6228328347206116,0.619653533650161
13,0.6199081540107727,0.6133680821707802
14,0.6135891079902649,0.6093821861106852
15,0.6106298565864563,0.6113751341407327
16,0.6122453808784485,0.6181204967039705
17,0.6193574070930481,0.6248658592672083
18,0.6268962025642395,0.6217997853748275
19,0.6259218454360962,0.6299248811896366
20,0.6347807049751282,0.6294649701057795
21,0.6330738663673401,0.6316112218304462
22,0.6342594623565674,0.6432623026214932
23,0.6515153050422668,0.6405028361183505
24,0.6578208804130554,0.6483213245439214
25,0.6621986627578735,0.6475548060708263
26,0.6676103472709656,0.6527671316878736
27,0.6810863614082336,0.6451019469569216
28,0.6797729134559631,0.6492411467116357
29,0.6929177045822144,0.6475548060708263
30,0.6866568922996521,0.6418825693699217
31,0.6682801246643066,0.6527671316878736
32,0.675168514251709,0.6483213245439214
33,0.6724770665168762,0.6454085543461597
34,0.6617911458015442,0.6332975624712556
35,0.6440063714981079,0.6539935612448259
36,0.6677598357200623,0.6455618580407787
37,0.6512830257415771,0.6435689100107311
38,0.6491161584854126,0.6464816802084931
39,0.649310290813446,0.6411160508968266
40,0.6438137292861938,0.6441821247892074
41,0.6457937359809875,0.6363636363636362
42,0.6380811333656311,0.6348305994174459
43,0.6354901790618896,0.6447953395676835
44,0.6468396186828613,0.6547600797179212
45,0.6601873636245728,0.6565997240533497
46,0.6599131226539612,0.6616587459757779
47,0.6694717407226562,0.6598191016403495
48,0.6722820997238159,0.6584393683887781
49,0.6823514103889465,0.65813276099954
50,0.6652295589447021,0.6636516940058255
51,0.677669882774353,0.6696305380959681
52,0.6886018514633179,0.6673309826766824
53,0.6853359937667847,0.6711635750421585
54,0.6962379813194275,0.6772957228269201
55,0.7050341963768005,0.6659512494251111
56,0.698667049407959,0.6662578568143492
57,0.6998480558395386,0.673309826766825
58,0.6987918019294739,0.6760692932699678
59,0.6944236755371094,0.6659512494251111
60,0.677516758441925,0.6628851755327303
61,0.6692988872528076,0.6512340947416831
62,0.6552827954292297,0.642955695232255
63,0.6451422572135925,0.627625325770351
64,0.6281006932258606,0.6326843476927794
65,0.6327967047691345,0.6285451479380653
66,0.6285844445228577,0.6345239920282079
67,0.6345617175102234,0.6329909550820174
68,0.6330074667930603,0.6188870151770657
69,0.6188936233520508,0.5978844090142572
70,0.5978891849517822,0.6101487045837803
71,0.6101530194282532,0.6018703050743522
72,0.6018720865249634,0.5911390464510194
73,0.59114009141922,0.5710562624559251
74,0.5710570216178894,0.5839337728039246
75,0.5839346051216125,0.5750421585160201
76,0.5750431418418884,0.5828606469415913
77,0.5828620791435242,0.5833205580254484
78,0.583323061466217,0.5842403801931626
79,0.58424311876297,0.5715161735397823
80,0.57151859998703,0.5646175072819254
81,0.5646185278892517,0.566610455311973
82,0.5666112899780273,0.570443047677449
83,0.5704453587532043,0.5696765292043537
84,0.5696848034858704,0.558945270581021
85,0.5589476227760315,0.562777862946497
86,0.5627820491790771,0.5673769737850681
87,0.5673961639404297,0.574428943737544
88,0.5750279426574707,0.5785681434922582
89,0.57883220911026,0.574275640042925
90,0.5753514170646667,0.5791813582707344
91,0.5796838998794556,0.5937452092595431
92,0.595680296421051,0.5932852981756861
93,0.5970517992973328,0.6004905718227809
94,0.6230252981185913,0.5909857427564004
95,0.6187062859535217,0.58945270581021
96,0.6123051643371582,0.5847002912770197
97,0.5986458659172058,0.6040165567990188
98,0.6292259693145752,0.6187337114824467
99,0.6817504167556763,0.5978844090142572
100,0.6437250375747681,0.6030967346313046
101,0.6417865753173828,0.5880729725586387
102,0.6059861779212952,0.5854668097501149
103,0.5973514914512634,0.5856201134447341
104,0.5974947214126587,0.5886861873371148
105,0.5968214273452759,0.6030967346313046
106,0.6077169179916382,0.6023302161582094
107,0.6073815226554871,0.6007971792120189
108,0.6031096577644348,0.6098420971945424
109,0.6212824583053589,0.6132147784761612
110,0.6336265206336975,0.612601563697685
111,0.6395024061203003,0.6086156676375901
112,0.6153692603111267,0.5997240533496857
113,0.6007913947105408,0.5902192242833052
114,0.593596875667572,0.6020236087689713
115,0.6050857305526733,0.5984976237927333
116,0.6073002815246582,0.6069293269967806
117,0.619942307472229,0.6172006745362563
118,0.6364978551864624,0.6191936225663038
119,0.641365110874176,0.6161275486739229
120,0.6287043690681458,0.6173539782308753
121,0.6323134303092957,0.5978844090142572
122,0.6046696901321411,0.6158209412846849
123,0.6209436655044556,0.6182738003985896
124,0.622173547744751,0.6127548673923041
125,0.6156685948371887,0.6158209412846849
126,0.6216512322425842,0.6093821861106852
127,0.6200309991836548,0.6141346006438755
128,0.634128987789154,0.6109152230568756
129,0.6203398108482361,0.6110685267514947
130,0.6202060580253601,0.6026368235474475
131,0.6057565808296204,0.6017170013797332
132,0.6026191711425781,0.5960447646788287
133,0.5963470935821533,0.6017170013797332
134,0.602125346660614,0.6087689713322091
135,0.6094176173210144,0.6043231641882569
136,0.6080085039138794,0.5934386018703051
137,0.5937301516532898,0.5931319944810669
138,0.5933384299278259,0.5753487659052583
139,0.5754017233848572,0.5659972405334969
140,0.5660146474838257,0.5748888548214012
141,0.574908971786499,0.5728959067913536
142,0.572905421257019,0.566610455311973
143,0.5666190981864929,0.5612448260003066
144,0.5612503886222839,0.566763759006592
145,0.566775381565094,0.5730492104859727
146,0.5730728507041931,0.5897593131994481
147,0.5898920893669128,0.5919055649241146
148,0.5920391082763672,0.5882262762532576
149,0.5883519649505615,0.5905258316725434
150,0.5908501148223877,0.5876130614747814
151,0.5887781977653503,0.5978844090142572
152,0.6011775135993958,0.5958914609842096
153,0.6116671562194824,0.6007971792120189
154,0.6332857608795166,0.6066227196075425
155,0.6317769885063171,0.6109152230568756
156,0.6458377242088318,0.6204200521232561
157,0.6772371530532837,0.634983903112065
158,0.7185714244842529,0.6374367622259696
159,0.7203499674797058,0.6411160508968266
160,0.7162196636199951,0.6515407021309213
161,0.7126662135124207,0.6412693545914456
162,0.6950469017028809,0.6414226582860647
163,0.6997835040092468,0.6435689100107311
164,0.6972838044166565,0.6497010577954929
165,0.7135233879089355,0.6719300935152537
166,0.7359064221382141,0.6786754560784914
167,0.7563185691833496,0.6753027747968725
168,0.7559484839439392,0.6901732331749195
169,0.7684123516082764,0.6932393070673003
170,0.7720645666122437,0.699984669630538
171,0.7758361101150513,0.6972252031273953
172,0.757500171661377,0.6959987735704429
173,0.7537282109260559,0.6969185957381573
174,0.7482027411460876,0.6915529664264908
175,0.7316214442253113,0.6953855587919668
176,0.7466854453086853,0.6918595738157289
177,0.7433316707611084,0.6891001073125862
178,0.7402691841125488,0.6953855587919668
179,0.741883397102356,0.6986049363789667
180,0.7268020510673523,0.7010577954928713
181,0.7253237366676331,0.7012110991874904
182,0.7279857397079468,0.6938525218457764
183,0.7067660689353943,0.6858807297255863
184,0.6928016543388367,0.6904798405641576
185,0.6939180493354797,0.6889468036179671
186,0.6923307180404663,0.6834278706116816
187,0.6856804490089417,0.6895600183964433
188,0.6921558380126953,0.6895600183964433
189,0.6929966807365417,0.6969185957381573
190,0.7001920342445374,0.6969185957381573
191,0.702263593673706,0.6955388624865858
192,0.7023453712463379,0.6909397516480147
193,0.6950939297676086,0.6891001073125862
194,0.6917719841003418,0.6811283151923961
195,0.6819730997085571,0.6737697378506822
196,0.6741573214530945,0.6657979457304921
197,0.6661076545715332,0.6776023302161582
198,0.6785110831260681,0.6736164341560631
199,0.6740280985832214,0.6812816188870151
200,0.681912362575531,0.6792886708569676
201,0.6803509593009949,0.6756093821861107
202,0.6762664318084717,0.6674842863713015
203,0.6678027510643005,0.6745362563237773
204,0.6746900677680969,0.6736164341560631
205,0.6737241744995117,0.6699371454852062
206,0.670046329498291,0.6693239307067299
207,0.6694791913032532,0.6710102713475394
208,0.6712693572044373,0.673156523072206
209,0.6739141941070557,0.6765292043538249
210,0.6790665984153748,0.6800551893300628
211,0.6868515014648438,0.6834278706116816
212,0.6876323223114014,0.6929326996780623
213,0.7033246159553528,0.6909397516480147
214,0.6973009705543518,0.6852675149471102
215,0.6923988461494446,0.7015177065767284
216,0.7187414169311523,0.7067300321937758
217,0.7393538951873779,0.7108692319484898
218,0.741254448890686,0.7125555725892994
219,0.7468384504318237,0.7714241913230109
