,Prediction,Actual
0,0.5612773895263672,0.5770697167755992
1,0.5913552045822144,0.5845588235294118
2,0.585427463054657,0.5920479302832243
3,0.6000144481658936,0.5900054466230937
4,0.6072835326194763,0.6169662309368192
5,0.6531075835227966,0.6200980392156863
6,0.6631513833999634,0.622140522875817
7,0.6716559529304504,0.61900871459695
8,0.6824914813041687,0.6100217864923747
9,0.668350338935852,0.6187363834422658
10,0.6594638824462891,0.627723311546841
11,0.6720523238182068,0.6222766884531591
12,0.667742908000946,0.6098856209150327
13,0.6865495443344116,0.621868191721133
14,0.6867650747299194,0.6040305010893247
15,0.6354153752326965,0.5857843137254902
16,0.5908464193344116,0.5725762527233115
17,0.5725786089897156,0.573937908496732
18,0.5739380717277527,0.5831971677559913
19,0.5831971764564514,0.568082788671024
20,0.5680828094482422,0.5526960784313726
21,0.5526960492134094,0.5713507625272332
22,0.5713507533073425,0.5712145969498911
23,0.5712146162986755,0.5686274509803921
24,0.5686274766921997,0.5837418300653595
25,0.5837418437004089,0.5921840958605665
26,0.5921840667724609,0.6043028322440087
27,0.6043028235435486,0.6105664488017429
28,0.6105664372444153,0.6011710239651417
29,0.6013636589050293,0.6117919389978214
30,0.6371849179267883,0.6165577342047931
31,0.6595969796180725,0.6141067538126362
32,0.6554856896400452,0.6077069716775599
33,0.633865475654602,0.6074346405228759
34,0.6475917100906372,0.6113834422657952
35,0.6773017048835754,0.6086601307189543
36,0.650212824344635,0.6104302832244008
37,0.6533661484718323,0.6017156862745098
38,0.6409528851509094,0.6109749455337691
39,0.6394453644752502,0.6267701525054467
40,0.6609832048416138,0.633442265795207
41,0.6623165607452393,0.6398420479302833
42,0.669617235660553,0.6293572984749456
43,0.6612975001335144,0.6258169934640523
44,0.6383428573608398,0.6254084967320261
45,0.6310963034629822,0.6264978213507625
46,0.6373310089111328,0.6275871459694989
47,0.6492613554000854,0.6333061002178649
48,0.6610026955604553,0.6376633986928104
49,0.6647324562072754,0.6394335511982571
50,0.6725580096244812,0.642020697167756
51,0.6744683980941772,0.6380718954248367
52,0.6760205030441284,0.6313997821350762
53,0.6534144282341003,0.6312636165577342
54,0.6335664987564087,0.6324891067538126
55,0.6327728033065796,0.6345315904139434
56,0.634545087814331,0.6368464052287582
57,0.6415634155273438,0.6384803921568628
58,0.6495922803878784,0.6399782135076253
59,0.6536181569099426,0.6383442265795207
60,0.648373544216156,0.6401143790849673
61,0.6503359079360962,0.6331699346405228
62,0.6338376402854919,0.6466503267973857
63,0.6498091816902161,0.6785130718954249
64,0.7130769491195679,0.6727941176470588
65,0.7063696980476379,0.67619825708061
66,0.7144947648048401,0.679057734204793
67,0.7258168458938599,0.6997549019607844
68,0.765095591545105,0.6892701525054467
69,0.7484776973724365,0.6966230936819172
70,0.7574974298477173,0.7019335511982571
71,0.7692667841911316,0.6977124183006537
72,0.7608231902122498,0.7050653594771242
